,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,length_in_minutes,time_signature
5708,0.3,0.12,F,-19.87,major,0.03,0.9,0.89,0.09,0.1,71.72,audio_features,7FO7BolIZsl1o8DDSjeOph,5.17,
5709,0.54,0.15,B,-18.91,major,0.04,0.99,0.94,0.12,0.65,172.07,audio_features,4RgbhVlwC8nf5iFF1U79xc,3.08,4/4
5710,0.3,0.18,A,-18.34,major,0.04,0.97,0.78,0.13,0.08,70.81,audio_features,7oB0QBEnGRIJjvlDc8YnM6,16.45,4/4
5711,0.53,0.35,G,-6.55,minor,0.03,0.91,0.79,0.1,0.39,71.93,audio_features,6LNs8ws3wbBXIywPnAisFB,5.62,4/4
5712,0.57,0.65,D,-5.92,major,0.03,0.71,0.89,0.05,0.83,103.63,audio_features,4ky1h7AaEg5ovzyWHmvaoF,3.32,4/4
5713,0.34,0.33,C,-17.86,major,0.03,0.84,0.83,0.11,0.67,141.66,audio_features,0CJuzA63oAQb8dJDY5IKhZ,2.54,4/4
5714,0.46,0.3,D#/Eb,-12.44,minor,0.03,0.94,0.08,0.21,0.28,108.23,audio_features,0E8q2Fx2XuzXCO2NSAppkR,4.25,4/4
5715,0.65,0.5,G,-13.87,major,0.12,0.07,0.88,0.12,0.62,116.87,audio_features,2VUo8O3ymKRYNgj97ZG2kM,2.0,4/4
5716,0.45,0.26,G#/Ab,-13.19,minor,0.04,0.54,0.0,0.07,0.6,174.32,audio_features,1YQWosTIljIvxAgHWTp7KP,5.4,5/4
5717,0.23,0.21,C,-13.59,minor,0.03,0.96,0.86,0.17,0.14,141.63,audio_features,4BMHp3DkI8VLsuB9Kr0pzu,7.37,3/4
5718,0.62,0.05,G,-17.59,minor,0.07,0.94,0.71,0.11,0.15,111.69,audio_features,5xEcZIjrJu3DI7hz8k4Ltw,2.6,4/4
5719,0.57,0.18,F#/Gb,-12.6,minor,0.03,0.88,0.91,0.11,0.08,60.05,audio_features,79dGPzulHMR0W8w1b8CgO8,3.3,4/4
5720,0.62,0.1,A,-15.0,major,0.1,0.91,0.8,0.36,0.18,119.63,audio_features,10rKrinagsnKxlQjgNRDwC,4.51,4/4
5721,0.52,0.04,E,-18.66,minor,0.05,0.99,0.88,0.1,0.21,102.5,audio_features,5NAskgmV5OCbHSu7y3dHcy,2.17,3/4
5722,0.49,0.06,G,-19.33,major,0.05,0.93,0.93,0.11,0.14,170.51,audio_features,5K4mmfc7f1ZxFYkLimQK3C,4.41,3/4
5723,0.24,0.11,G,-19.77,major,0.03,0.94,0.97,0.35,0.04,99.86,audio_features,6gllTV2Gyhpn7OwunTAaQH,5.62,4/4
5724,0.55,0.44,F,-11.76,major,0.03,0.78,0.97,0.07,0.48,107.67,audio_features,4dNw91JgYjOY8rFvy4xBvb,4.13,3/4
5725,0.34,0.15,A,-21.0,minor,0.04,0.85,0.9,0.08,0.46,115.12,audio_features,2WU9CCpOZPLXGcGyHeaiXs,3.01,4/4
5726,0.52,0.31,A,-18.48,minor,0.05,0.8,0.86,0.15,0.85,103.24,audio_features,0QJY6vveS3ZTz0hDHA3Z8u,4.98,4/4
5727,0.55,0.44,F,-11.76,major,0.03,0.78,0.97,0.07,0.48,107.67,audio_features,4dNw91JgYjOY8rFvy4xBvb,4.13,3/4
5728,0.34,0.15,A,-21.0,minor,0.04,0.85,0.9,0.08,0.46,115.12,audio_features,2WU9CCpOZPLXGcGyHeaiXs,3.01,4/4
5729,0.52,0.31,A,-18.48,minor,0.05,0.8,0.86,0.15,0.85,103.24,audio_features,0QJY6vveS3ZTz0hDHA3Z8u,4.98,4/4
5730,0.62,0.41,A,-9.75,minor,0.03,0.76,0.92,0.11,0.56,115.93,audio_features,6tbjBb623P5QJcjqIDNRIz,4.66,3/4
5731,0.48,0.1,G#/Ab,-18.97,major,0.05,0.97,0.89,0.11,0.14,118.79,audio_features,5WwFESElkoaFQ5fEB7XGRe,5.17,4/4
5732,0.21,0.02,F,-26.37,major,0.05,0.97,0.67,0.13,0.57,84.93,audio_features,1bJv35SZXRCP0mpXLbFWar,2.66,3/4
5733,0.66,0.8,G#/Ab,-6.88,minor,0.03,0.25,0.86,0.19,0.5,90.79,audio_features,7xh6JEfbdCF25vDPFCv2hW,4.02,4/4
5734,0.49,0.24,D,-11.25,major,0.03,0.53,0.39,0.11,0.64,95.39,audio_features,20tAffwTKvVPD3imXYruOe,3.33,4/4
5735,0.42,0.12,B,-22.03,minor,0.06,0.92,0.9,0.1,0.5,159.64,audio_features,3CNGmZVbvs4UVY2fWHXBvD,1.52,3/4
5736,0.32,0.12,E,-30.3,major,0.04,0.99,0.85,0.11,0.89,96.31,audio_features,4AlDqzj4IbQn4y6UpL5PUK,1.61,4/4
5737,0.3,0.18,A,-18.34,major,0.04,0.97,0.78,0.13,0.08,70.81,audio_features,7oB0QBEnGRIJjvlDc8YnM6,16.45,4/4
5738,0.26,0.1,A#/Bb,-22.51,major,0.03,0.99,0.94,0.13,0.04,87.02,audio_features,6HH8ZoDIe5qw8EYTTHVZh7,1.75,4/4
5739,0.15,0.12,G,-19.56,major,0.05,0.99,0.5,0.11,0.12,172.28,audio_features,69Q7fm5kz5RkpT5CoyObOl,2.82,4/4
5740,0.4,0.25,G,-15.27,minor,0.04,0.38,0.8,0.09,0.11,89.46,audio_features,0VEqNvXvjLZbfikA16t0JL,2.96,4/4
5741,0.3,0.21,F#/Gb,-21.02,major,0.03,0.85,0.86,0.06,0.06,199.62,audio_features,2tr4oclswJ6v3dfDlI01HD,4.0,3/4
5742,0.22,0.13,D,-18.46,minor,0.04,0.93,0.92,0.09,0.1,135.59,audio_features,74PXr6PHzbULXVxafkAcBb,3.36,4/4
5743,0.36,0.13,D,-21.97,major,0.04,0.97,0.94,0.19,0.04,176.06,audio_features,27iy87clL6mJQh9ybqLNK8,7.73,4/4
5744,0.22,0.13,D,-18.46,minor,0.04,0.93,0.92,0.09,0.1,135.59,audio_features,74PXr6PHzbULXVxafkAcBb,3.36,4/4
5745,0.36,0.13,D,-21.97,major,0.04,0.97,0.94,0.19,0.04,176.06,audio_features,27iy87clL6mJQh9ybqLNK8,7.73,4/4
5746,0.21,0.05,F#/Gb,-25.17,minor,0.04,0.98,0.88,0.15,0.11,83.16,audio_features,2cQtHBuWrXhJ7qcrOUPrKZ,2.56,4/4
5747,0.3,0.09,A#/Bb,-20.26,major,0.03,0.97,0.95,0.11,0.04,135.45,audio_features,2m8MwTvNHBYIqieOoQeyuY,2.4,4/4
5748,0.58,0.17,D,-12.7,minor,0.05,0.94,0.9,0.11,0.56,161.77,audio_features,1jxyYBaGVC1sZ2HBRiL8rA,2.87,4/4
5749,0.67,0.29,C,-17.11,major,0.05,0.99,0.92,0.09,0.16,98.99,audio_features,5z0OwjnxtkpzXFbpDT3F2q,3.76,4/4
5750,0.84,0.2,A#/Bb,-11.93,major,0.07,0.84,0.89,0.1,0.29,108.11,audio_features,7GCJDuPNDmllwGQqfhsJFQ,2.89,4/4
5751,0.48,0.2,D,-11.55,minor,0.04,0.84,0.88,0.12,0.28,94.34,audio_features,2UnxNmxWTyxBbzunfrXVtX,5.92,4/4
5752,0.76,0.37,E,-10.91,minor,0.04,0.89,0.85,0.08,0.86,98.99,audio_features,08T5wMbEnPN8ghT8o24KY6,3.05,3/4
5753,0.51,0.49,C,-11.66,minor,0.1,0.15,0.0,0.11,0.31,78.54,audio_features,4Gn4b1qJ12rowCNRw5DHM9,3.46,4/4
5754,0.68,0.29,C,-10.62,major,0.05,0.07,0.98,0.15,0.22,81.01,audio_features,2qvcTK9ZGm5vxtNOirNGJ2,4.01,4/4
5755,0.85,0.43,C,-10.51,minor,0.08,0.03,0.83,0.07,0.67,124.97,audio_features,5p9M5Gt82Bo9ux6Cy1FcKz,4.03,4/4
5756,0.67,0.62,G,-8.48,major,0.04,0.06,0.31,0.21,0.97,159.05,audio_features,6wKA6y5s2rcHekYisy3Tgt,4.07,4/4
5757,0.62,0.73,C,-8.62,major,0.05,0.2,0.58,0.12,0.34,185.99,audio_features,1HaGvXHXdvzbO2wmUuZr3B,1.94,4/4
5758,0.61,0.64,A,-6.46,major,0.02,0.02,0.01,0.1,0.57,100.0,audio_features,28oLk9Ff7V6OKOX4C9oL0z,3.89,4/4
5759,0.83,0.33,C,-11.35,minor,0.1,0.04,0.55,0.1,0.72,135.98,audio_features,4I1ypegnI8R0HlsAF5rZYn,2.26,4/4
5760,0.88,0.48,D,-7.16,major,0.07,0.14,0.87,0.1,0.53,120.01,audio_features,6cenw8VNh394rD6nrEZBTt,3.47,4/4
5761,0.68,0.69,A,-6.35,major,0.03,0.13,0.0,0.12,0.92,123.86,audio_features,0Y4DSSMZasp51TRh7gdoFY,4.1,4/4
5762,0.55,0.69,C,-8.43,minor,0.04,0.05,0.45,0.1,0.42,169.98,audio_features,6x5csHnYFxLIED4aOLW6jU,3.48,4/4
5763,0.51,0.73,C#/Db,-5.93,major,0.06,0.0,0.0,0.09,0.33,171.0,audio_features,0VjIjW4GlUZAMYd2vXMi3b,3.33,4/4
5764,0.67,0.72,G,-5.37,minor,0.03,0.0,0.0,0.07,0.72,100.02,audio_features,7szuecWAPwGoV1e5vGu8tl,3.96,4/4
5765,0.61,0.56,E,-9.39,minor,0.33,0.43,0.0,0.1,0.41,171.8,audio_features,6B3Fr3kIWOOde0dFZPNDFp,6.19,4/4
5766,0.63,0.41,D,-7.79,major,0.1,0.39,0.0,0.13,0.69,172.01,audio_features,4en5tvZ1hIvSGGoRPjIdJE,6.8,4/4
5767,0.73,0.5,G,-9.24,major,0.32,0.23,0.0,0.1,0.72,148.44,audio_features,0wnLMEOQlyW3Es1ag0HMVV,5.58,3/4
5768,0.48,0.4,A,-10.78,major,0.05,0.47,0.0,0.09,0.35,87.52,audio_features,1HIrOjfpGrONXgylYv9UTk,5.98,4/4
5769,0.76,0.41,F#/Gb,-11.28,major,0.09,0.12,0.0,0.1,0.52,95.01,audio_features,0OJzFLposMXdRHIHiWq28a,6.67,4/4
5770,0.22,0.16,A,-14.89,major,0.04,0.88,0.27,0.13,0.12,160.56,audio_features,6oYKXg7YyXmu9il4SXcsOe,2.5,3/4
5771,0.46,0.34,D,-10.63,major,0.04,0.9,0.0,0.29,0.18,81.85,audio_features,5wPr9KuSfGBwGCi6NgJoVv,5.32,4/4
5772,0.54,0.91,A,-9.46,major,0.2,0.77,0.0,0.05,0.76,98.9,audio_features,6UAnHdKaYxxJYAilFEwIF1,4.55,4/4
5773,0.21,0.26,C,-13.98,major,0.03,0.79,0.22,0.1,0.04,79.59,audio_features,37Crg5GgnzfZ0Eb5ztVfOV,4.21,4/4
5774,0.54,0.21,G,-13.37,major,0.09,0.03,0.0,0.27,0.85,155.97,audio_features,3WdmOXJDZ8WXC4fk87A0Wt,0.82,4/4
5775,0.44,0.09,D,-23.55,minor,0.05,0.98,0.96,0.11,0.52,95.0,audio_features,0dr9kkrzTLAyCcN9TpJBG9,1.33,3/4
5776,0.77,0.25,F,-10.72,major,0.04,0.38,0.9,0.09,0.15,99.96,audio_features,2Qg1tSczxKUeLbrxKXwGI3,2.18,4/4
5777,0.35,0.01,D,-18.71,major,0.04,0.94,0.84,0.14,0.68,82.64,audio_features,2E1TwqwfKacf5csBFi9JRq,2.22,4/4
5778,0.44,0.09,D,-23.55,minor,0.05,0.98,0.96,0.11,0.52,95.0,audio_features,0dr9kkrzTLAyCcN9TpJBG9,1.33,3/4
5779,0.66,0.4,G#/Ab,-23.93,major,0.07,0.97,0.97,0.11,0.74,130.01,audio_features,36HKkoZJnh43q0AHJOED8e,0.78,3/4
5780,0.63,0.15,G#/Ab,-20.37,minor,0.16,0.97,0.96,0.1,0.4,200.33,audio_features,6K2heyJZ9yXoFt4F8i0icv,1.48,4/4
5781,0.4,0.13,B,-17.74,minor,0.12,0.99,0.97,0.11,0.91,85.91,audio_features,1rCHChVuxNThc60SdeBwn4,1.98,4/4
5782,0.8,0.39,A,-23.52,major,0.07,0.93,0.97,0.11,0.53,113.36,audio_features,7wQfW3TYmEWCfICqOtP0Fu,2.43,5/4
5783,0.57,0.64,C,-15.34,minor,0.05,0.99,0.95,0.14,0.94,130.03,audio_features,1DeAv56yylUOlH1Z4EC65n,0.78,5/4
5784,0.58,0.17,C,-13.87,minor,0.04,0.99,0.64,0.38,0.23,119.93,audio_features,1O5qtpYvT78fMPGiLEXchH,1.23,4/4
5785,0.67,0.28,A,-7.74,minor,0.19,0.91,0.86,0.11,0.8,86.03,audio_features,2hEO9KRXJ4ikAXC3rmPG0Y,1.98,4/4
5786,0.26,0.23,C,-19.2,major,0.04,0.77,0.92,0.11,0.39,200.48,audio_features,4HDxdYKq7FgeqoHyNvRp91,2.2,4/4
5787,0.63,0.32,C#/Db,-15.7,major,0.04,0.66,0.94,0.11,0.84,109.53,audio_features,3s0QrZXATCxN5eWLJopxLy,1.98,4/4
5788,0.7,0.28,G#/Ab,-9.38,minor,0.05,0.66,0.8,0.08,0.33,122.05,audio_features,04xKjCOHPr5qIaX79zFiJg,2.0,4/4
5789,0.81,0.47,C#/Db,-12.33,major,0.05,0.82,0.93,0.13,0.28,80.02,audio_features,5Ti8nZwzifskpFOoS28RXj,2.45,4/4
5790,0.59,0.29,C,-11.01,major,0.08,0.69,0.95,0.09,0.47,216.0,audio_features,1Uuj4lLO7FoULVLDtrhkjo,1.83,3/4
5791,0.62,0.0,F#/Gb,-38.83,major,0.08,1.0,0.95,0.08,0.66,127.1,audio_features,7N1BPDK40fRb2gxgtxU4yK,1.29,4/4
5792,0.52,0.08,F#/Gb,-17.71,major,0.06,0.99,0.72,0.13,0.16,90.04,audio_features,77VMr46pOazJ9KtTVczMtf,3.44,4/4
5793,0.52,0.08,F#/Gb,-17.71,major,0.06,0.99,0.72,0.13,0.16,90.04,audio_features,77VMr46pOazJ9KtTVczMtf,3.44,4/4
5794,0.62,0.11,F,-15.82,major,0.15,0.99,0.88,0.08,0.16,95.56,audio_features,0PpnTd6ab6DrzScEuL0F9E,2.33,4/4
5795,0.62,0.92,D#/Eb,-5.35,major,0.04,0.02,0.0,0.36,0.84,129.96,audio_features,3QMpLKsUkv6FZLSCnDaI4s,3.84,4/4
5796,0.78,0.63,A#/Bb,-8.33,minor,0.05,0.34,0.0,0.09,0.62,99.98,audio_features,2dU2D16RX11z3PdnJfXvIi,3.32,4/4
5797,0.58,0.36,F,-14.34,major,0.03,0.87,0.89,0.06,0.43,169.93,audio_features,53euCZa2GQ6kN18ZxU1dbf,2.96,4/4
5798,0.72,0.4,D#/Eb,-13.17,major,0.05,0.5,0.81,0.11,0.57,73.97,audio_features,39Bu99IpJrkwd68IaGRDl9,2.03,4/4
5799,0.64,0.54,C,-9.77,major,0.04,0.25,0.82,0.36,0.22,130.06,audio_features,48VhWbKMjU5zdZSPHeShwI,2.72,4/4
5800,0.7,0.44,G,-9.29,major,0.03,0.41,0.9,0.1,0.08,120.08,audio_features,4QXNwofa2v9MxfNcNUkhxd,1.71,4/4
5801,0.77,0.54,G,-11.33,minor,0.06,0.66,0.9,0.11,0.22,160.01,audio_features,0wnosq9AE8cP69JIkQuJlt,2.82,4/4
5802,0.63,0.27,D,-17.36,minor,0.12,0.78,0.39,0.11,0.57,150.07,audio_features,4F6SxIthUinnbEF8ncAkGh,2.61,4/4
5803,0.69,0.39,A,-16.71,minor,0.05,0.24,0.82,0.15,0.28,160.01,audio_features,205BdRvvSaHf4LldyoRIkM,2.6,4/4
5804,0.72,0.45,B,-6.82,minor,0.4,0.23,0.32,0.1,0.61,80.18,audio_features,2iuis9F4yWYYxVGwkPLV7c,2.83,4/4
5805,0.69,0.13,F,-12.64,minor,0.05,0.94,0.69,0.12,0.51,70.11,audio_features,6hfbFWdtQmDiGtzlGG5XzS,2.56,4/4
5806,0.68,0.53,D,-15.3,minor,0.13,0.47,0.74,0.98,0.42,130.03,audio_features,70PpyPZKe8itICwbpUxC1d,2.4,4/4
5807,0.64,0.28,D#/Eb,-15.83,minor,0.25,0.82,0.86,0.18,0.36,150.01,audio_features,19Ep3gIsbjeJRBmoPVIcGT,3.47,4/4
5808,0.54,0.4,A#/Bb,-10.77,major,0.13,0.74,0.61,0.14,0.23,89.84,audio_features,58MXEMN9wD2Syeb2nrLDNP,2.0,4/4
5809,0.62,0.46,A#/Bb,-10.52,major,0.04,0.02,0.82,0.21,0.89,208.08,audio_features,1wuw2GQNMCx8H5b6ax3Twr,2.92,4/4
5810,0.51,0.21,D,-17.91,major,0.03,0.58,0.38,0.11,0.25,79.99,audio_features,3RgwaHdIEoosMEpidujqOz,2.88,4/4
5811,0.57,0.68,F,-8.4,minor,0.26,0.24,0.01,0.53,0.48,74.3,audio_features,6bxKhYwUPGJOctdzQQvl7K,1.5,4/4
5812,0.46,0.44,G#/Ab,-13.07,major,0.1,0.25,0.02,0.29,0.28,84.91,audio_features,3W4P1ay0wX7Rz1FIdwFfB3,2.52,4/4
5813,0.67,0.48,A,-13.85,minor,0.11,0.75,0.81,0.33,0.3,78.99,audio_features,7dqzI1jJWJkozhUxnTJSd7,2.08,4/4
5814,0.23,0.11,G#/Ab,-14.79,major,0.04,0.95,0.0,0.11,0.13,92.41,audio_features,3vjOp0AczE2nzHxMxr8Dwj,4.79,4/4
5815,0.73,0.5,F,-7.87,minor,0.03,0.12,0.0,0.2,0.58,118.08,audio_features,738Ku4hI0ezRMNheUcW8Eh,5.09,4/4
5816,0.8,0.86,E,-7.81,minor,0.04,0.36,0.0,0.14,0.96,101.03,audio_features,57vLKSsU2gUirCUpUttlX2,6.24,5/4
5817,0.39,0.09,A,-21.26,minor,0.04,0.97,0.04,0.21,0.06,115.19,audio_features,4Lyx3S3OkUrJrJJAGrsh0Q,5.09,4/4
5818,0.72,0.21,E,-19.58,minor,0.04,0.96,0.01,0.08,0.43,111.91,audio_features,06eEMrvlkBmLLaezDSDcEl,4.45,4/4
5819,0.28,0.27,B,-9.97,minor,0.03,0.95,0.0,0.1,0.25,141.56,audio_features,18VTWGLJxaRMFdQ6NDIGKk,4.77,3/4
5820,0.56,0.24,B,-12.47,major,0.04,0.83,0.0,0.15,0.59,131.61,audio_features,6DdxuWERjRsWofoIuZJiwA,3.48,4/4
5821,0.67,0.35,G,-10.22,major,0.04,0.84,0.0,0.12,0.63,96.0,audio_features,575HcGSWIDCThpdUgtSCzK,3.95,4/4
5822,0.71,0.18,F,-11.42,minor,0.04,0.86,0.0,0.09,0.48,104.01,audio_features,3BhgD8Kun1fXSW1KYTfnEO,4.03,5/4
5823,0.61,0.04,G,-13.2,minor,0.04,0.91,0.0,0.11,0.58,81.74,audio_features,4PmJRTntkZRVG6kiVljmlA,3.78,4/4
5824,0.3,0.26,F,-11.73,major,0.04,0.87,0.0,0.08,0.43,89.69,audio_features,1chsFxuRdocgGwhhCYfZ9m,4.97,4/4
5825,0.28,0.27,B,-9.97,minor,0.03,0.95,0.0,0.1,0.25,141.56,audio_features,18VTWGLJxaRMFdQ6NDIGKk,4.77,3/4
5826,0.56,0.24,B,-12.47,major,0.04,0.83,0.0,0.15,0.59,131.61,audio_features,6DdxuWERjRsWofoIuZJiwA,3.48,4/4
5827,0.67,0.35,G,-10.22,major,0.04,0.84,0.0,0.12,0.63,96.0,audio_features,575HcGSWIDCThpdUgtSCzK,3.95,4/4
5828,0.71,0.18,F,-11.42,minor,0.04,0.86,0.0,0.09,0.48,104.01,audio_features,3BhgD8Kun1fXSW1KYTfnEO,4.03,5/4
5829,0.61,0.04,G,-13.2,minor,0.04,0.91,0.0,0.11,0.58,81.74,audio_features,4PmJRTntkZRVG6kiVljmlA,3.78,4/4
5830,0.3,0.26,F,-11.73,major,0.04,0.87,0.0,0.08,0.43,89.69,audio_features,1chsFxuRdocgGwhhCYfZ9m,4.97,4/4
5831,0.37,0.05,C,-17.68,major,0.05,0.96,0.01,0.11,0.11,170.12,audio_features,4yg2qSpnVAbQLPjCJTWwtY,3.43,
5832,0.38,0.2,C,-12.86,minor,0.03,0.91,0.0,0.12,0.2,95.59,audio_features,1t0cpbl4u8PDW3u29z60x8,4.23,4/4
5833,0.42,0.69,G,-6.48,major,0.04,0.1,0.03,0.1,0.62,204.11,audio_features,0Z57YWES04xGh3AImDz6Qr,3.15,4/4
5834,0.66,0.49,A,-6.89,major,0.07,0.78,0.0,0.1,0.82,117.91,audio_features,0mflMxspEfB0VbI1kyLiAv,3.04,4/4
5835,0.63,0.5,F#/Gb,-9.66,minor,0.03,0.44,0.0,0.24,0.68,124.93,audio_features,0GegHVxeozw3rdjte45Bfx,2.45,4/4
5836,0.53,0.36,A#/Bb,-7.67,major,0.06,0.75,0.0,0.11,0.26,121.41,audio_features,5TgEJ62DOzBpGxZ7WRsrqb,3.83,4/4
5837,0.36,0.27,E,-16.53,minor,0.04,0.94,0.43,0.11,0.24,132.28,audio_features,0oTtnnedK0C4unALxVTPhz,4.15,5/4
5838,0.56,0.74,G,-7.75,major,0.03,0.08,0.42,0.1,0.15,123.98,audio_features,3XHtGQBlfMHfKcXdTX7Mt0,2.75,4/4
5839,0.53,0.1,E,-23.55,minor,0.05,0.86,0.2,0.15,0.59,118.14,audio_features,1aMafyDbpEw3a8FrVhwRlg,2.95,4/4
5840,0.59,0.43,E,-8.67,minor,0.04,0.84,0.82,0.09,0.79,150.97,audio_features,5ir0VEsMI7cLhN6SEiaKol,1.99,4/4
5841,0.61,0.53,F,-7.49,major,0.06,0.47,0.0,0.09,0.37,177.91,audio_features,0hiHNxqKGf3GZgVTIOAiiK,3.11,4/4
5842,0.69,0.3,G#/Ab,-7.9,major,0.03,0.85,0.0,0.1,0.74,82.26,audio_features,4qZsn7w0WSGx0BgkorQkAu,2.78,4/4
5843,0.58,0.48,E,-10.54,major,0.03,0.43,0.0,0.1,0.55,129.88,audio_features,6ZQgooEk8PvsLxedYaT6Oa,5.12,4/4
5844,0.14,0.16,D,-22.48,major,0.04,0.87,0.07,0.11,0.04,57.01,audio_features,2n7XFI9ZcQOrYxYYHBoDde,1.74,4/4
5845,0.14,0.16,D,-22.48,major,0.04,0.87,0.07,0.11,0.04,57.01,audio_features,2n7XFI9ZcQOrYxYYHBoDde,1.74,4/4
5846,0.16,0.07,C,-23.44,major,0.05,0.98,0.46,0.15,0.11,88.47,audio_features,3oy7aXWP1l5HctKbKqFzyD,3.08,
5847,0.29,0.03,C#/Db,-22.94,major,0.04,0.97,0.94,0.08,0.2,80.77,audio_features,5F83kJlBQ49pUCqZw83Jlp,3.21,4/4
5848,0.3,0.09,A#/Bb,-20.26,major,0.03,0.97,0.95,0.11,0.04,135.45,audio_features,2m8MwTvNHBYIqieOoQeyuY,2.4,4/4
5849,0.23,0.08,E,-19.96,major,0.04,0.94,0.06,0.1,0.11,82.81,audio_features,3MK8BjcoHDy22vC1NXB5Ys,4.0,4/4
5850,0.1,0.18,C#/Db,-17.56,minor,0.04,0.86,0.53,0.12,0.04,75.54,audio_features,2hMD3SnrBsre1mzptGRn6Z,4.36,4/4
5851,0.33,0.02,F,-23.01,major,0.06,0.98,0.9,0.11,0.3,120.32,audio_features,3qrDbxTNAYdg6vsTFeC2kh,1.99,4/4
5852,0.17,0.11,F#/Gb,-15.22,major,0.04,0.96,0.0,0.12,0.1,81.56,audio_features,4edunTZK6KcLzfPJU6mohK,3.82,4/4
5853,0.2,0.09,A#/Bb,-22.67,major,0.04,0.94,0.04,0.09,0.07,88.06,audio_features,1EPONp0Z5nnLBh66vCbsPR,3.92,4/4
5854,0.32,0.02,F,-28.53,major,0.03,0.99,0.94,0.11,0.05,64.62,audio_features,4V0D2mYCsydW9bRAsqgsmv,3.75,4/4
5855,0.39,0.32,E,-16.51,major,0.03,0.78,0.96,0.11,0.66,157.61,audio_features,31TAub5WKWEsVTJcdksxq7,3.99,3/4
5856,0.23,0.1,D,-20.44,major,0.04,0.94,0.0,0.09,0.04,96.12,audio_features,6wTfnRqsmYARexGLGVRzut,4.23,3/4
5857,0.52,0.31,A,-18.48,minor,0.05,0.8,0.86,0.15,0.85,103.24,audio_features,0QJY6vveS3ZTz0hDHA3Z8u,4.98,4/4
5858,0.52,0.31,A,-18.48,minor,0.05,0.8,0.86,0.15,0.85,103.24,audio_features,0QJY6vveS3ZTz0hDHA3Z8u,4.98,4/4
5859,0.48,0.1,G#/Ab,-18.97,major,0.05,0.97,0.89,0.11,0.14,118.79,audio_features,5WwFESElkoaFQ5fEB7XGRe,5.17,4/4
5860,0.31,0.45,G,-11.0,major,0.03,0.74,0.0,0.12,0.18,87.95,audio_features,1QB1Tr9Zef09bPcNUF6DKy,4.22,4/4
5861,0.61,0.04,G,-13.2,minor,0.04,0.91,0.0,0.11,0.58,81.74,audio_features,4PmJRTntkZRVG6kiVljmlA,3.78,4/4
5862,0.31,0.45,G,-11.0,major,0.03,0.74,0.0,0.12,0.18,87.95,audio_features,1QB1Tr9Zef09bPcNUF6DKy,4.22,4/4
5863,0.49,0.75,F,-7.95,minor,0.04,0.0,0.0,0.68,0.66,88.37,audio_features,74JdR9aXE6I74oS1BVRsvb,3.29,4/4
5864,0.71,0.18,F,-11.42,minor,0.04,0.86,0.0,0.09,0.48,104.01,audio_features,3BhgD8Kun1fXSW1KYTfnEO,4.03,5/4
5865,0.58,0.73,A,-6.18,minor,0.03,0.01,0.01,0.24,0.45,149.99,audio_features,6kdCN6gTWLcLxmLXoUcwuI,4.46,4/4
5866,0.35,0.37,G,-8.62,minor,0.03,0.8,0.05,0.12,0.33,102.05,audio_features,0zpjOA6VNl3qklFnyOcBQV,3.1,4/4
5867,0.66,0.62,C,-7.73,major,0.03,0.33,0.0,0.33,0.52,118.08,audio_features,071smWCqhOmkiijPY11vmK,1.88,4/4
5868,0.55,0.35,D,-9.93,major,0.05,0.48,0.0,0.1,0.35,79.17,audio_features,3XsYJu7hRhj7Awg3rB0AnL,2.97,4/4
5869,0.65,0.73,G,-8.21,major,0.25,0.01,0.01,0.04,0.74,127.53,audio_features,653rxW1E7V52QWh6a7oIdS,3.04,4/4
5870,0.46,0.04,A#/Bb,-27.9,major,0.08,0.98,0.92,0.09,0.62,79.98,audio_features,0wIDZaV2BvxxKuM2Jp19M8,2.54,4/4
5871,0.62,0.41,A,-9.75,minor,0.03,0.76,0.92,0.11,0.56,115.93,audio_features,6tbjBb623P5QJcjqIDNRIz,4.66,3/4
5872,0.42,0.25,D#/Eb,-13.74,major,0.03,0.84,0.66,0.11,0.21,82.8,audio_features,6FLwmdmW77N1Pxb1aWsZmO,3.64,4/4
5873,0.34,0.15,A,-21.0,minor,0.04,0.85,0.9,0.08,0.46,115.12,audio_features,2WU9CCpOZPLXGcGyHeaiXs,3.01,4/4
5874,0.34,0.33,C,-17.86,major,0.03,0.84,0.83,0.11,0.67,141.66,audio_features,0CJuzA63oAQb8dJDY5IKhZ,2.54,4/4
5875,0.47,0.09,C#/Db,-17.34,major,0.05,0.94,0.82,0.06,0.1,95.91,audio_features,5NIbOfvrdS62g1Mlvo2GYw,6.91,3/4
5876,0.73,0.5,G,-9.24,major,0.32,0.23,0.0,0.1,0.72,148.44,audio_features,0wnLMEOQlyW3Es1ag0HMVV,5.58,3/4
5877,0.81,0.98,G,-1.02,minor,0.11,0.09,0.0,0.05,0.96,141.98,audio_features,7ua22AD5CNo8lUDnH6imc1,4.68,4/4
5878,0.66,0.8,B,-8.08,minor,0.03,0.06,0.02,0.2,0.73,130.0,audio_features,3R1mL1a0gRBAvZsers9VR7,4.36,4/4
5879,0.81,0.98,G,-1.02,minor,0.11,0.09,0.0,0.05,0.96,141.98,audio_features,7ua22AD5CNo8lUDnH6imc1,4.68,4/4
5880,0.72,0.82,E,-4.87,minor,0.05,0.46,0.0,0.63,0.91,139.93,audio_features,63Gl4Wqr98iJnWoNGFOQjr,4.35,4/4
