,endTime,artistName,trackName,msPlayed,trackId
4784,2023-12-10 22:15,Nat King Cole,O Holy Night,176226,4c4LylLvTh91IhwQgSXPRc
4785,2023-12-10 22:19,Michael Bublé,The Christmas Song (Chestnuts Roasting on an Open Fire),260095,2rDeOU9Y1xRvvIhaqHEoxW
4786,2023-12-10 22:22,The Drifters,White Christmas,158533,72Z28IsvEVLjSWdUKEQgZ0
4787,2023-12-10 22:26,Josh Groban,Believe,258400,2vJAjPkVMPKkR3xd2wacZa
4788,2023-12-10 22:28,Andy Williams,Sleigh Ride,128400,5ymVfeMK8cDew5vzntTuc7
4789,2023-12-10 22:31,Beegie Adair,"Let It Snow, Let It Snow, Let It Snow",176653,2CScqWPJrlAPKURDxh89bi
4790,2023-12-10 22:33,Nat King Cole,O Come All Ye Faithful,141146,0H1zX27yxoDrsrQA1hk5Uq
4791,2023-12-10 22:36,Frank Sinatra,Santa Claus Is Comin' to Town,154640,6YeDjSHCDmJKgU8foiaruL
4792,2023-12-10 22:38,Vince Guaraldi Trio,"Hark, The Herald Angels Sing",114866,3WneO6zhskTAI00NpB11Nf
4793,2023-12-10 22:41,Michael Bublé,Santa Claus Is Coming to Town,171806,1RMDXedcRno6rDBCbNHDJf
4794,2023-12-10 22:43,Brenda Lee,Jingle Bell Rock,130200,0MKnGJzNdEqOscI6xu9R3m
4795,2023-12-10 22:45,Dean Martin,Silver Bells,142560,4QX5pZQpQTgVlkqfUTDim0
4796,2023-12-10 22:47,Nat King Cole,Silent Night,131200,4iTfml41SOUBHXgMUHLUVV
4797,2023-12-10 22:50,Frank Sinatra,"Baby, It's Cold Outside (with Dorothy Kirsten)",137893,3wvG6oGSZ6c7oskNDsI1CY
4798,2023-12-10 22:52,Ella Fitzgerald,Christmas Island,137880,4cy0jYlAbtgBmOq05AzDt3
4799,2023-12-10 22:53,The Beach Boys,The Man With All The Toys - 1991 Remix,91186,5DIQSVlGERTbU5UR7sx1x4
4800,2023-12-10 22:56,Bing Crosby,White Christmas - 1947 Version,177480,3XsaSIPWvM61RIFfeb0BBR
4801,2023-12-10 23:02,Carpenters,Medley: Winter Wonderland/Silver Bells/White Christmas,330930,1L91fZLfZGzcfMvSLOLDTP
4802,2023-12-10 23:04,Nat King Cole,The First Noel,117493,0AJLfHOxYECZsMsMZ5XZGu
4803,2023-12-10 23:06,Brenda Lee,Frosty The Snowman,142173,1EWKkEW5hcAjtPfwO5un30
4804,2023-12-10 23:08,Julie London,I'd Like You For Christmas,155560,0
4805,2023-12-10 23:11,Dean Martin,Jingle Bells,138826,6gCFYJafRU0DlDzXmB7rKF
4806,2023-12-10 23:14,Vince Guaraldi Trio,Christmas Is Coming,205320,69hH2X1SjculOZEOahrWQQ
4807,2023-12-10 23:16,Bing Crosby,I Wish You A Merry Christmas - Remastered 2006,115266,26hUXfKoJYkAMK07nW2dzQ
4808,2023-12-10 23:19,Nat King Cole,Adeste Fideles,147586,5BP07D2BN5mYxm4OU6Ra8B
4809,2023-12-10 23:22,Michael Bublé,Silver Bells (feat. Naturally 7),189107,0uqFTuDLbIyCZG9yNYsqcG
4810,2023-12-10 23:24,Johnny Mathis,It's Beginning to Look Like Christmas,134760,7Ii3Ilsu6LQda89BhujGD1
4811,2023-12-10 23:26,Frank Sinatra,I Believe - Remastered,149618,73JhknugFZXNGuocZxWHfN
4812,2023-12-10 23:29,Gene Autry,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra),169533,4alUHNz5SiX3h4ML2ZebSp
4813,2023-12-10 23:31,Burl Ives,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",106600,5EmYSWE2LpTd4hXxPYdbSf
4814,2023-12-10 23:34,Nat King Cole,The Christmas Song (Chestnuts Roasting On An Open Fire) (duet with John Legend),210026,1O9ML3Bv8XvQ3xWUVL0jj7
4815,2023-12-10 23:37,Michael Bublé,Frosty the Snowman (feat. The Puppini Sisters),162482,6RJJUEOfUyMhcxtsfLNRpH
4816,2023-12-10 23:40,Bing Crosby,It's Beginning To Look A Lot Like Christmas,164613,1x5ZECzRAjJCm0X9dkXzpO
4817,2023-12-10 23:43,Pentatonix,That's Christmas to Me,182173,0
4818,2023-12-10 23:45,Brenda Lee,Christmas Will Be Just Another Lonely Day,147893,3pK8zrDVYe2XkeetzsSU4D
4819,2023-12-10 23:47,Otis Redding,Merry Christmas Baby,155560,4STCTQ1h0VuWfvDyhGOxkv
4820,2023-12-10 23:50,Nat King Cole,O Tannenbaum,180200,0aJcR4COHLndzrJya4nBBc
4821,2023-12-10 23:52,Burl Ives,Rudolph The Red-Nosed Reindeer,130026,47otoIkhx3fkdivEXL5OB6
4822,2023-12-10 23:54,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,123784,1SV1fxF65n9NhRHp3KlBuu
4823,2023-12-11 04:20,Lara Fabian,Je Suis Malade,68309,2EuRnXkQ1X97VNY3NfSqay
4824,2023-12-12 18:24,Elvis Presley,Santa Claus Is Back In Town,142600,5b1jXYUOgAX5QAHXPVHdld
4825,2023-12-12 18:26,Elvis Presley,White Christmas,163666,6CylKS9y5AJtrE9K2vgGnK
4826,2023-12-12 18:28,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),115826,7n7VsX3sv66znBwA8b5uhp
4827,2023-12-12 18:30,Elvis Presley,I'll Be Home for Christmas,115000,0
4828,2023-12-12 18:33,Elvis Presley,Blue Christmas,129173,3QiAAp20rPC3dcAtKtMaqQ
4829,2023-12-12 18:34,Elvis Presley,Santa Bring My Baby Back (To Me),113333,2hON3z0PTxwx9u4zzEyFRo
4830,2023-12-12 18:37,Elvis Presley,O Little Town of Bethlehem,155493,6Ai7PiAjnb4eIiC05By0i4
4831,2023-12-12 18:39,Elvis Presley,Silent Night,145000,6cw1OgKsuEWQbmQb5Z4a3T
4832,2023-12-12 18:43,Elvis Presley,(There'll Be) Peace In the Valley (For Me),202173,0
4833,2023-12-12 18:45,Elvis Presley,I Believe,125826,41GSL9lAosGHYXxpfDcOGW
4834,2023-12-12 18:48,Elvis Presley,"Take My Hand, Precious Lord",198333,4BpEHprnHJ5RQ9juPbD95I
4835,2023-12-12 18:52,Elvis Presley,It Is No Secret (What God Can Do),236440,1JdKaE79Z3NAp7pNeLIomC
4836,2023-12-12 18:54,Frank Sinatra,Jingle Bells - Remastered 1999,120693,4HEOgBHRCExyYVeTyrXsnL
4837,2023-12-12 18:55,John Denver,We Wish You A Merry Christmas,65346,0Xrev0e2wVRSkq84SJiEMg
4838,2023-12-12 18:57,Nat King Cole,Joy To The World,84986,1VuAamHM7P3VQQEXYGG3Uu
4839,2023-12-12 19:00,Michael Bublé,White Christmas,204156,2gbCG4Rt9984UZ7Tc0dIFd
4840,2023-12-12 19:02,Rod Stewart,Winter Wonderland,143226,0NSAlbl5xcKOu7BKDbVk7I
4841,2023-12-12 19:04,Bing Crosby,I Wish You A Merry Christmas - Remastered 2006,115266,26hUXfKoJYkAMK07nW2dzQ
4842,2023-12-12 19:06,Frank Sinatra,Mistletoe And Holly - Remastered 1999,136426,7faDzZnZYqTyYThx2sbHVQ
4843,2023-12-12 19:08,Brenda Lee,Rockin' Around The Christmas Tree,126266,2EjXfH91m7f8HiJN1yQg97
4844,2023-12-12 19:09,Nat King Cole,Deck The Hall,68760,0rHToGels2lt8Y0mCYoF90
4845,2023-12-12 19:11,Michael Bublé,Holly Jolly Christmas,119786,6tjituizSxwSmBB5vtgHZE
4846,2023-12-12 19:14,Dean Martin,A Marshmallow World,160946,3szI9hDVbyOYU0yd77G35n
4847,2023-12-12 19:17,Chuck Berry,Run Rudolph Run,165733,2pnPe4pJtq7689i5ydzvJJ
4848,2023-12-12 19:19,Vince Guaraldi Trio,"Hark, The Herald Angels Sing",114866,3WneO6zhskTAI00NpB11Nf
4849,2023-12-12 19:21,Gene Autry,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,150266,25leEEaz1gIpp7o21Fqyjo
4850,2023-12-12 19:23,Nat King Cole,"God Rest Ye Merry, Gentlemen",88160,0pb6pMWNDNH3vJHif1KE2t
4851,2023-12-12 19:25,The Beach Boys,Little Saint Nick - 1991 Remix,118840,5xlS0QkVrSH7ssEbBgBzbM
4852,2023-12-12 19:27,Frank Sinatra,Santa Claus Is Coming To Town,134826,6syO6UTl8QiiWADJy3Uy2d
4853,2023-12-12 19:29,Dean Martin,Silver Bells,142560,4QX5pZQpQTgVlkqfUTDim0
4854,2023-12-12 19:32,Michael Bublé,It's Beginning to Look a Lot like Christmas,207199,3ZfRpDV74gUbBCmW8yb6ml
4855,2023-12-12 19:35,Gene Autry,Rudolph the Red-Nosed Reindeer,186733,1dtIaSlyrLI04sqYa8nLyN
4856,2023-12-12 19:37,Nat King Cole,"Caroling, Caroling",121986,11Z7sdkpC5IaaydoIvDn74
4857,2023-12-12 19:45,The Ronettes,Sleigh Ride,181266,5ASM6Qjiav2xPe7gRkQMsQ
4858,2023-12-12 19:47,Bobby Helms,Jingle Bell Rock,130973,7vQbuQcyTflfCIOu3Uzzya
4859,2023-12-12 19:49,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,117146,2uFaJJtFpPDc5Pa95XzTvg
4860,2023-12-12 19:51,Frank Sinatra,Silent Night - 1999 Remaster,146293,5yNgdD8E6WruhULb4n2Con
4861,2023-12-12 20:07,Etta James,O Holy Night,181391,2aQkTUbJUHk3F6nMipZLbz
4862,2023-12-12 20:07,Paul Anka,Let It Snow,8063,19b0CQ55tluNQD6bGLCt7L
4863,2023-12-12 20:09,Paul Anka,Let It Snow,127233,19b0CQ55tluNQD6bGLCt7L
4864,2023-12-12 20:19,Paul Anka,Black Hole Sun,23437,0QNkFHLd5uHg3PnaSrfoms
4865,2023-12-12 22:03,Vince Guaraldi Trio,Christmas Time Is Here,56424,3bMfUUpzUzqWp9II00yRhE
4866,2023-12-12 22:07,Manhattan Jazz Quartett,How Insensitive,216200,2VBGef1aWb45EmLldvFJFx
4867,2023-12-12 22:10,NYC Jazz Quartett,Paris Match,35306,1nbnMVvoRl3LjzCMnWbPs4
4868,2023-12-12 22:10,The Dave Brubeck Quartet,Maria,195026,4dQmO0TSFuCdmsdkFtZigJ
4869,2023-12-12 22:16,The Modern Jazz Quartet,Blues in H (B),347000,6vKAryRMn9EjdIeHuY5fBZ
4870,2023-12-12 22:19,Dave Venn,Emily,180613,12ePPj4nMzWQdUb1Erk5cn
4871,2023-12-12 22:22,NYC Jazz Quartett,Santa Baby,178426,4mDkOo93pZ8AP1slN1ztrO
4872,2023-12-12 22:26,Branford Marsalis Quartet,Mo' Better Blues (feat. Terence Blanchard),218973,78P3mF3w6APwFpnd6UFH4J
4873,2023-12-12 22:30,Joe Alterman,Blue Moon,275600,6M0BZ93cPg1YamgP7P4fPc
4874,2023-12-12 22:33,Uptown Vocal Jazz Quartet,He Was the Cat,169443,1POujeITCAIypZlsyj3Pa8
4875,2023-12-12 22:38,Carl Amundson and The Modern Guitar Quintet,Swing 59,289146,1xkTFkwePOEmcgaMV3GlHA
4876,2023-12-12 22:43,Eddie Higgins Quartet,Melancholy Rhapsody feat.Scott Hamilton,337160,1MEe4YyaWhiD02Piq4BRu5
4877,2023-12-12 22:47,Manhattan Jazz Quartett,Autumn Leaves,238040,0cgkQupPYiI7ubgbLsMmOJ
4878,2023-12-12 22:54,The Dave Brubeck Quartet,Blue Rondo à la Turk,403640,7CrNF9zL7tIQ2269DVxzST
4879,2023-12-12 22:57,NYC Jazz Quartett,Why Don't You Do Right,205113,0nEIw11EgQrvT0RCgZswqS
4880,2023-12-12 23:03,The Modern Jazz Quartet,"God Rest 'Ye Merry, Gentlemen - Live",370906,2VGoYFVdiERTOrsau9SSc9
4881,2023-12-12 23:07,Dave Venn,I Thought About You,236640,7gQvW6gMIJZe74gSU374DC
4882,2023-12-12 23:11,NYC Jazz Quartett,That old devil called love,245852,39i0VQ18ANZngoZMOKolMY
4883,2023-12-12 23:14,Oscar Peterson Quartet,Charlie,187400,5g8SUBj1l5ZHApMsTnrp9v
4884,2023-12-12 23:20,Mark Guiliana Jazz Quartet,Johnny Was,368235,0p55q4TKdp3EREzpOtL9CI
4885,2023-12-12 23:24,Shota Osabe,Anema E Core,207426,7GhFDWBlsgLuMSluk9MXVM
4886,2023-12-12 23:28,Eugene Maslov,Mother's Prayer,243760,0
4887,2023-12-12 23:31,Denny Zeitlin,Just Passing By,192666,4mham1znGHkwHk1n0P8NbX
4888,2023-12-12 23:36,Manhattan Jazz Quartett,Isn't She Lovely,310000,0
4889,2023-12-12 23:39,The Dave Brubeck Quartet,My Favorite Things,173600,04btsfSKePglV7mrp5Zhgm
4890,2023-12-12 23:42,NYC Jazz Quartett,Diamond's Are A Girl's Best Friend,199076,0
4891,2023-12-12 23:48,The Modern Jazz Quartet,It Don't Mean a Thing (If It Ain't Got That Swing),347600,0mRxvXgSgV4ya4pmaOzuwQ
4892,2023-12-12 23:51,Dave Venn,London by Night,181293,6ZtMYRzBTU78q73BVkVeub
4893,2023-12-12 23:55,Ana Caram,Corcovado,244000,4TyRvKaWWCty2Ey6rejkx8
4894,2023-12-13 00:01,Rhythm Future Quartet,Made in France,378532,3evH0VShIGkVl8pKnOLr1x
4895,2023-12-13 00:07,Turtle Island String Quartet,Sidewinder,357426,7vaF8XNNmJBmY3fh79zDhD
4896,2023-12-13 00:13,Jan Harbeck Quartet,Petite Fleur,367640,5pfXrlU8aqxzKAFdoq7NS9
4897,2023-12-13 00:18,John Coltrane Quartet,I Wish I Knew,290160,3oGqQ3Ly4wzilxFo4puTn9
4898,2023-12-13 00:22,Jack Senier,Mad About the Boy,251640,3qZLVFygUEd5F3PJ1UpTjJ
4899,2023-12-13 00:27,Manhattan Jazz Quartett,Killing Me Softly,321506,5ie5LzabYm8wb2rZrFoLmm
4900,2023-12-13 00:32,The Dave Brubeck Quartet,Take Five,324133,1YQWosTIljIvxAgHWTp7KP
4901,2023-12-13 00:36,NYC Jazz Quartett,As Time Goes By,217919,66kSAi3DsQO57gaifZC7tG
4902,2023-12-13 00:41,The Modern Jazz Quartet,Django - European Concert Version,332231,3Qm26PVolPn3XWiFzvfPZk
4903,2023-12-13 00:46,The Eddie Higgins Trio,You Are Too Beautiful,290213,4HTRzV4efgAiJcsJ3YKrND
4904,2023-12-13 00:51,Charles Lloyd,Last Night I Had The Strangest Dream,288346,30MSptAnprcVp7fIfFMr9i
4905,2023-12-13 00:58,Doc Jake Trio,Lucky Day,433466,7eC9ifcy801BcfzdR5656E
4906,2023-12-13 01:00,Vernizzi Jazz Quartet & Corrado Giuffredi,Preludio XII,152653,5Kto6j65YIVhvXHV93FQhq
4907,2023-12-13 01:05,Ellen Andersson,I'll Be Seeing You,285610,0
4908,2023-12-14 18:11,C & C Music Factory,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),244093,7eheoW4hxrH51ww2QePVwF
4909,2023-12-14 18:12,En Vogue,Free Your Mind,17647,2vG1yrWSMiL6egg6w4e9ma
4910,2023-12-14 18:12,Salt-N-Pepa,Push It,40891,6sT9MWlJManry3EQwf4V80
4911,2023-12-14 18:16,Jennifer Lopez,Let's Get Loud,239400,0
4912,2023-12-14 18:21,Bon Jovi,Livin' On A Prayer,249293,37ZJ0p5Jm13JPevGcx4SkF
4913,2023-12-14 18:26,Backstreet Boys,Everybody (Backstreet's Back) - Extended Version,287293,5WTxbyWTpoqhdxEN2szOnl
4914,2023-12-14 18:30,Salt-N-Pepa,Shoop,248573,0Pu71wxadDlB8fJXfjIjeJ
4915,2023-12-14 18:34,Spice Girls,Say You'll Be There,235973,1yTQ39my3MoNROlFw3RDNy
4916,2023-12-14 18:38,House Of Pain,Jump Around - 30 Years Remaster,218546,7L93GESzq43UkKUt5FsOCq
4917,2023-12-14 18:41,Ace of Base,All That She Wants,211213,6kWJvPfC4DgUpRsXKNa9z9
4918,2023-12-14 18:46,Heavy D & The Boyz,Now That We Found Love,258200,1KONmY3enP3r3nIPQidWAy
4919,2023-12-14 18:50,Marky Mark And The Funky Bunch,Good Vibrations,269306,5hWdgGVcfTeLPAiHM6EZG9
4920,2023-12-14 18:54,CeCe Peniston,Finally,245000,0uqvSVhGgQTIdj9G51vhvv
4921,2023-12-14 18:58,SNAP!,"The Power (7"" Version)",227030,0gRhXiFgrIz8OfSW4up1k1
4922,2023-12-14 19:02,Los Del Rio,Macarena - Bayside Boys Remix,252133,7obdw7ZGr6l1GqSBkFiY11
4923,2023-12-14 19:05,Salt-N-Pepa,Let's Talk About Sex,213266,6hTBP6QLwJdxbKyLlLXrGo
4924,2023-12-14 19:08,The Source & Candi Staton,You Got The Love - New Voyager Radio Edit,193600,1otmOO4ilwTSIUDBnR6wCF
4925,2023-12-14 19:11,Run–D.M.C.,It's Tricky,183760,6gUG1VnMhce9CrBaxAkqw1
4926,2023-12-14 19:15,Robyn,Show Me Love - Radio Version,229226,6SluaPiV04KOaRTOIScoff
4927,2023-12-14 19:20,Black Box,Ride on Time,272147,3pgainA2dH9c7e8JVYGRCN
4928,2023-12-14 19:25,Whitney Houston,I'm Your Baby Tonight,299426,07M76e7IXxYdnC1BBiJxEX
4929,2023-12-14 19:28,Will Smith,Gettin' Jiggy Wit It,227933,0weAUscowxeqDtpCgtbpgp
4930,2023-12-14 19:32,2 Unlimited,Get Ready,220350,4tvOVmc2jorV20Z2hFDtDg
4931,2023-12-14 19:32,Sir Mix-A-Lot,Baby Got Back,836,1SAkL1mYNJlaqnBQxVZrRl
4932,2023-12-15 20:19,Mongo Santamaria,Sofrito,3687,0FpBO0Pyoh4MZVmNO3zwnc
4933,2023-12-15 20:19,Sir Mix-A-Lot,Baby Got Back,12979,1SAkL1mYNJlaqnBQxVZrRl
4934,2023-12-15 20:19,Buena Vista Social Club,Dos Gardenias,13993,3okCsBWWv7okRgaTnMQ2Fp
4935,2023-12-15 20:19,Buena Vista Social Club,Dos Gardenias,2743,3okCsBWWv7okRgaTnMQ2Fp
4936,2023-12-15 20:23,Mariah Carey,Silent Night,219293,1sFWEpf1aPYN576LS1aa4Y
4937,2023-12-15 20:25,Mariah Carey,All I Want for Christmas Is You,175631,0bYg9bo50gSsH3LtXe2SQn
4938,2023-12-15 21:22,Mariah Carey,O Holy Night,266933,3B7FO3kJ5kv3mX7yiaB7sT
4939,2023-12-15 21:23,Mariah Carey,Christmas (Baby Please Come Home),88401,3PIDciSFdrQxSQSihim3hN
4940,2023-12-15 21:26,Mariah Carey,Miss You Most (At Christmas Time),185109,1uQRAiaDstq15Vd52ryoI7
4941,2023-12-15 21:27,Mariah Carey,Santa Claus Is Comin' to Town,2879,1f2lkuLldqRzvaFjJdjGXX
4942,2023-12-15 21:27,Mariah Carey,Jesus Born on This Day,37430,6AoXseJVabZFmKEYjQCXPS
4943,2023-12-15 21:27,Mariah Carey,Joy to the World,5038,2OggiWqL8exckT6kOrcDuA
4944,2023-12-15 21:28,Mariah Carey,Hark! The Herald Angels Sing / Gloria (In Excelsis Deo),73723,74VQqRHWXDUyErPqwdeG5D
4945,2023-12-15 21:29,Mariah Carey,Jesus Oh What a Wonderful Child,3088,7zAoR3Od28Xj97fTLgnaGi
4946,2023-12-15 21:31,Nat King Cole,"Caroling, Caroling",121986,11Z7sdkpC5IaaydoIvDn74
4947,2023-12-15 22:06,Amy Winehouse,I Saw Mommy Kissing Santa Claus - Live At Union Chapel / BBC Radio 2,41087,4lcOoKiLjBddCcg9FkeIJL
4948,2023-12-15 22:06,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,45784,2uFaJJtFpPDc5Pa95XzTvg
4949,2023-12-16 19:01,John Legend,What Christmas Means to Me (feat. Stevie Wonder),160226,4hnzXzE7JiU5QAZFF9OUsI
4950,2023-12-16 19:04,Ella Fitzgerald,Sleigh Ride,175986,4ukUoXLuFzMixyZyabSGc4
4951,2023-12-16 19:05,Nat King Cole,Deck The Hall,68760,0rHToGels2lt8Y0mCYoF90
4952,2023-12-16 19:08,Eartha Kitt,Santa Baby,206506,1vZKP9XURuqMp1SpXGnoyb
4953,2023-12-16 19:11,Andy Williams,It's the Most Wonderful Time of the Year,151933,3gBhiIj76UJQ7jlrUR4qjc
4954,2023-12-16 19:14,Wynton Marsalis,Hark! The Herald Angels Sing,186000,0xKTdKwBalLkjGh5wKfGaD
4955,2023-12-16 19:17,John Legend,You Deserve It All,198626,2ZAEbbKPNf1Wv1fifB2nyd
4956,2023-12-16 19:19,Pearl Bailey,Jingle Bells Cha Cha,138038,3BkV955wMjlrMWOHZcVc1M
4957,2023-12-16 19:21,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,115186,2uFaJJtFpPDc5Pa95XzTvg
4958,2023-12-16 19:25,Sia,Snowflake,242864,0DbGG3nbq1R3TNLkKTx6aZ
4959,2023-12-16 19:28,Vince Guaraldi Trio,Christmas Time Is Here,163093,3bMfUUpzUzqWp9II00yRhE
4960,2023-12-16 19:30,Lionel Hampton,Boogie Woogie Santa Claus,162746,03MYXczT3SF2QYCdZYVUpJ
4961,2023-12-16 19:34,Ohio Players,Happy Holidays,236506,5HSOfYEgop9oybrHV9weHm
4962,2023-12-16 19:38,Donny Hathaway,This Christmas,231173,38xhBO2AKrJnjdjVnhJES6
4963,2023-12-16 19:41,Nancy Wilson,The Christmas Waltz,163440,2lG9U6SYKTpoUBLspRbyMc
4964,2023-12-16 19:45,Mariah Carey,All I Want for Christmas Is You,241106,0bYg9bo50gSsH3LtXe2SQn
4965,2023-12-16 19:47,The Jackson 5,Santa Claus Is Coming To Town,144013,2QpN1ZVw8eJO5f7WcvUA1k
4966,2023-12-16 19:49,Amy Winehouse,I Saw Mommy Kissing Santa Claus - Live At Union Chapel / BBC Radio 2,132053,4lcOoKiLjBddCcg9FkeIJL
4967,2023-12-16 19:52,Ella Fitzgerald,I've Got My Love To Keep Me Warm,191093,4gxtCyijzOlZ72XrjbVPUA
4968,2023-12-16 19:55,Samara Joy,Warm In December - Edit,161210,4iZUPqpbdr4cI8OOzlKKqR
4969,2023-12-16 19:59,John Legend,Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),223240,4qhQY0Bz27cHyRZqlDkpze
4970,2023-12-16 20:02,Tony Bennett,O Christmas Tree (feat. Count Basie Big Band),207253,2VsCE6ui7N4IRzGIGT7Di8
4971,2023-12-16 20:05,Nat King Cole,The Christmas Song (Merry Christmas To You),192160,4PS1e8f2LvuTFgUs1Cn3ON
4972,2023-12-16 20:08,Stevie Wonder,Someday At Christmas,168413,777bpngWpsT8TTqrrO0Zde
4973,2023-12-16 20:12,Wham!,Last Christmas,262960,2FRnf9qhLbvw8fu4IBXx78
4974,2023-12-16 20:14,Nancy Wilson,That's What I Want For Christmas - Remastered 1992,137546,0
4975,2023-12-16 20:17,John Legend,Merry Merry Christmas,6811,4qhQY0Bz27cHyRZqlDkpze
4976,2023-12-16 20:17,Louis Armstrong,Christmas In New Orleans,174893,280jC1bGyGtZq3VXsSk6hH
4977,2023-12-18 16:48,Kelly Clarkson,It's Beginning to Look a Lot Like Christmas,114699,2Jm4phTtyPkQq76oGLsE4K
4978,2023-12-18 16:51,Chuck Berry,Run Rudolph Run,165733,2pnPe4pJtq7689i5ydzvJJ
4979,2023-12-18 16:53,Gene Autry,Frosty the Snowman,113556,3i8j2dKXChkErfi8jsDDuH
4980,2023-12-18 16:56,The Ronettes,Sleigh Ride,181266,5ASM6Qjiav2xPe7gRkQMsQ
4981,2023-12-18 16:59,Kermit the Frog,Have Yourself a Merry Little Christmas,229093,7pDQSx6Gee0ZTpLE41ZtXR
4982,2023-12-18 17:05,The Temptations,Silent Night,365720,2mtm0aF6c7Yd66sFaE3ipu
4983,2023-12-18 18:20,Mariah Carey,All I Want for Christmas Is You,241106,0bYg9bo50gSsH3LtXe2SQn
4984,2023-12-18 18:24,Donny Hathaway,This Christmas,231173,38xhBO2AKrJnjdjVnhJES6
4985,2023-12-18 18:26,Kelly Clarkson,Rockin' Around the Christmas Tree,112673,2O3v6UgFhJT1achAJ0aNSA
4986,2023-12-18 18:27,Mykola Dmytrovych Leontovych,Carol of the Bells,85266,4tHqQMWSqmL6YjXwsqthDI
4987,2023-12-18 19:55,Darlene Love,Christmas (Baby Please Come Home),166453,46pF1zFimM582ss1PrMy68
4988,2023-12-18 20:00,Wham!,Last Christmas - Remastered,267160,6wn2nmFn3wDuiMldRiuRuL
4989,2023-12-18 20:03,Run–D.M.C.,Christmas In Hollis,178613,41onDks2UPbyjer5fMeUWf
4990,2023-12-18 20:06,Ariana Grande,Santa Tell Me,204093,0lizgQ7Qw35od7CYaoMBZb
4991,2023-12-18 20:10,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,227653,1SV1fxF65n9NhRHp3KlBuu
4992,2023-12-18 20:14,Caitlyn Smith,Snow Day,234815,0L3gQfMRW4TzEQzfln36bi
4993,2023-12-18 20:16,Burl Ives,Rudolph The Red-Nosed Reindeer,130026,47otoIkhx3fkdivEXL5OB6
4994,2023-12-18 20:17,Nat King Cole,The Christmas Song (Merry Christmas To You),102999,4PS1e8f2LvuTFgUs1Cn3ON
4995,2023-12-20 17:26,will.i.am,I Like To Move It,26389,4bAFo6r2ODMDoqM5YHV2gM
4996,2023-12-20 17:26,Reel 2 Real,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",5610,4l2ljvyXOCVNbD5ff7NpM7
4997,2023-12-20 17:26,Gary Glitter,"Rock and Roll, Pt. 2",11264,7s7J0m9T0JdkGCIjPql7CM
4998,2023-12-20 17:29,Gary Glitter,"Rock and Roll, Pt. 2",159233,7s7J0m9T0JdkGCIjPql7CM
4999,2023-12-20 17:33,2 Unlimited,No Limit,224221,7voHUmPNDuYZ1SW1mwRu26
5000,2023-12-20 17:37,Black Box,Everybody Everybody,247002,6wBMTv8yTiNh50fqTkT0JC
5001,2023-12-20 17:41,Coolio,"1, 2, 3, 4 (Sumpin' New)",213920,2wPjoNKQAfEdgEYrPIBwAD
5002,2023-12-20 17:46,CeCe Peniston,We Got A Love Thang,327589,1Z1BvDuDYOaQaQtoeCDSuA
5003,2023-12-20 17:49,Amber,This Is Your Night,170674,6YX75Ps2XsWn9dOzwbqmNV
5004,2023-12-20 17:50,2 Unlimited,Get Ready,49205,4tvOVmc2jorV20Z2hFDtDg
5005,2023-12-20 17:55,Naughty By Nature,Hip Hop Hooray,267267,1SyQ6t9RdRBK0QUCS6a797
5006,2023-12-20 18:06,M/A/R/R/S,"Pump Up The Volume - UK 12"" Remix",173068,6LERtd1yiclxFH8MHAqr0Q
5007,2023-12-20 19:15,Vindaloo Singh,Sleigh Ride (Indian Christmas Remix),69540,3e18zWToEVj78u6sfr6872
5008,2023-12-20 19:17,Vindaloo Singh,It's the Most Wonderful Time of the Year (Indian Christmas Remix),87291,0
5009,2023-12-20 19:19,Vindaloo Singh,All I Want for Christmas Is You (Indian Christmas Remix),112629,67mpP1efAdq6GcekGqeb4N
5010,2023-12-20 19:21,Vindaloo Singh,Jingle Bell Rock (Indian Christmas Remix),122510,2XRct9cBtnQYW8M63aoSz9
5011,2023-12-20 21:02,Vindaloo Singh,Feliz Navidad (Indian Christmas Remix),47132,0f8vNNQFWxSby3cdMHQIOi
5012,2023-12-21 02:18,Vindaloo Singh,Feliz Navidad (Indian Christmas Remix),124993,0f8vNNQFWxSby3cdMHQIOi
5013,2023-12-21 02:20,Vindaloo Singh,Last Christmas (Indian Christmas Remix),128708,7AfzZ6HpVuXg8XdsJWnhmk
5014,2023-12-21 02:23,Gary Glitter,"Rock and Roll, Pt. 2",180200,7s7J0m9T0JdkGCIjPql7CM
5015,2023-12-21 02:24,Montell Jordan,This Is How We Do It,45209,6uQKuonTU8VKBz5SHZuQXD
